IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente,CategoriaCliente
9588,3744,672,optimizacion del sistema evaluacion y evaluacion debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,5139,Entregado,AKT,Apache RTR 200,Carlos Mendoza,Cliente_228,Normal
9589,137,4511,servicio integral para cableado y alternador con pruebas posteriores.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,1305,Cliente informado,Honda,CB190R,Carlos Mendoza,Cliente_427,Normal
9590,2723,3492,optimizacion del sistema culata y eje y verificacion completa.,En proceso,2026-03-05 00:00:00,2026-03-06 00:00:00,3512,Cliente informado,Suzuki,DM200,Jose Ramirez,Cliente_382,Normal
9591,2122,189,diagnostico y reparacion de revision general y chequeo con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-04 00:00:00,5972,Cliente informado,Italika,CB190R,Carlos Mendoza,Cliente_015,VIP
9592,845,4630,servicio integral para chequeo y evaluacion incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,3053,Cliente informado,Italika,Duke 390,Jose Ramirez,Cliente_267,Normal
9593,1313,4727,mantenimiento preventivo en fallo electrico y luces con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-07 00:00:00,2774,Entregado,TVS,XR150L,Jose Ramirez,Cliente_236,Normal
9594,213,363,optimizacion del sistema carroceria y caja de cambios debido a desgaste.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,5070,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_399,Normal
9595,1869,68,correccion especializada de escape deportivo y modificacion debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,2424,Cliente informado,Bajaj,XR150L,Carlos Mendoza,Cliente_249,Normal
9596,3961,4270,correccion especializada de bateria y cableado con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,3654,Entregado,Suzuki,FZ16,Carlos Mendoza,Cliente_015,VIP
9597,1400,656,instalacion y calibracion de chequeo y diagnostico segun solicitud del cliente.,En proceso,2026-03-08 00:00:00,2026-03-08 00:00:00,5971,Cliente informado,Suzuki,MT-07,Jose Ramirez,Cliente_314,Normal
9598,1009,2926,mantenimiento preventivo en escaneo y problema por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,5254,Cliente informado,Yamaha,Duke 390,Jose Ramirez,Cliente_414,Normal
9599,808,1423,ajuste tecnico de bateria y cableado debido a desgaste.,Finalizado,2026-03-28 00:00:00,2026-03-29 00:00:00,622,Cliente informado,Honda,GN125,Jose Ramirez,Cliente_013,VIP
9600,709,1627,correccion especializada de caja de cambios y motor para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,2101,Cliente informado,Kawasaki,RC 200,Jose Ramirez,Cliente_060,En Riesgo
9601,2885,786,mantenimiento preventivo en revision general y problema segun solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2566,Entregado,Suzuki,Duke 390,Jose Ramirez,Cliente_120,En Riesgo
9602,1891,2066,ajuste tecnico de cableado y alternador por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-18 00:00:00,5203,Cliente informado,Italika,Boxer 150,Carlos Mendoza,Cliente_468,Normal
9603,3035,4531,instalacion y calibracion de encendido y encendido para mejorar rendimiento.,Entregado,2026-03-18 00:00:00,2026-03-18 00:00:00,2322,Cliente informado,Kawasaki,CBR 600RR,Jose Ramirez,Cliente_147,En Riesgo
9604,3317,708,servicio integral para inspeccion y diagnostico para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-11 00:00:00,4031,Entregado,Honda,RC 200,Carlos Mendoza,Cliente_487,Normal
9605,52,2054,inspeccion avanzada de pistones y chasis segun solicitud del cliente.,En proceso,2026-02-28 00:00:00,2026-03-03 00:00:00,2669,Entregado,Suzuki,Gixxer 250,Carlos Mendoza,Cliente_067,En Riesgo
9606,4344,2264,inspeccion avanzada de revision general y chequeo por falla detectada.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,4471,Cliente informado,Yamaha,CBR 600RR,Carlos Mendoza,Cliente_215,Normal
9607,4900,560,instalacion y calibracion de eje y transmision por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,3332,Cliente informado,Kawasaki,CBR 600RR,Carlos Mendoza,Cliente_340,Normal
9608,1313,4727,mantenimiento preventivo en escape deportivo y gps debido a desgaste.,Finalizado,2026-03-04 00:00:00,2026-03-07 00:00:00,5748,Entregado,Italika,NKD 125,Carlos Mendoza,Cliente_433,Normal
9609,1006,4570,diagnostico y reparacion de biela y eje debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-07 00:00:00,1832,Cliente informado,Yamaha,Ninja 400,Carlos Mendoza,Cliente_457,Normal
9610,4538,1533,instalacion y calibracion de motor y bomba de agua para mejorar rendimiento.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,2026,Cliente informado,Honda,CB190R,Carlos Mendoza,Cliente_492,Normal
9611,1095,4956,servicio integral para caja de cambios y amortiguadores debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,1810,Entregado,Suzuki,Apache RTR 200,Jose Ramirez,Cliente_311,Normal
9612,58,3681,revision completa de pantalla y fibra de carbono para mejorar rendimiento.,Finalizado,2026-03-29 00:00:00,2026-04-02 00:00:00,2058,Cliente informado,KTM,CB190R,Carlos Mendoza,Cliente_036,En Riesgo
9613,4782,1361,correccion especializada de amortiguadores y suspension segun solicitud del cliente.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,6169,Entregado,Yamaha,NKD 125,Carlos Mendoza,Cliente_433,Normal
9614,3454,766,correccion especializada de direccion y biela incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,4289,Cliente informado,Yamaha,R15,Carlos Mendoza,Cliente_295,Normal
9615,3368,376,diagnostico y reparacion de pistones y direccion por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,1690,Entregado,Honda,Apache RTR 200,Carlos Mendoza,Cliente_495,Normal
9616,1767,5194,correccion especializada de falla y chequeo segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,3741,Cliente informado,Yamaha,RC 200,Carlos Mendoza,Cliente_019,En Riesgo
9617,4522,4978,servicio integral para pintura y pintar carroceria segun solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,3736,Entregado,KTM,Boxer 150,Jose Ramirez,Cliente_283,Normal
9618,747,2868,diagnostico y reparacion de suspension y distribucion debido a desgaste.,Entregado,2026-03-21 00:00:00,2026-03-25 00:00:00,3792,Cliente informado,AKT,Apache RTR 200,Carlos Mendoza,Cliente_374,Normal
9619,3273,4195,instalacion y calibracion de escaneo y diagnostico incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,6279,Cliente informado,Yamaha,CBR 600RR,Carlos Mendoza,Cliente_421,Normal
9620,4858,2655,correccion especializada de niveles y bujias debido a desgaste.,Finalizado,2026-03-16 00:00:00,2026-03-17 00:00:00,5351,Cliente informado,Honda,GSX-R750,Jose Ramirez,Cliente_386,Normal
9621,1266,5050,ajuste tecnico de revision general y evaluacion para mejorar rendimiento.,Finalizado,2026-03-02 00:00:00,2026-03-05 00:00:00,1991,Entregado,TVS,Pulsar NS200,Jose Ramirez,Cliente_380,Normal
9622,902,5131,servicio integral para distribucion y embrague con pruebas posteriores.,Finalizado,2026-03-25 00:00:00,2026-03-26 00:00:00,582,Cliente informado,Honda,Duke 390,Carlos Mendoza,Cliente_270,Normal
9623,3035,4531,instalacion y calibracion de encendido y encendido para mejorar rendimiento.,Entregado,2026-03-18 00:00:00,2026-03-18 00:00:00,2322,Cliente informado,Kawasaki,CBR 600RR,Jose Ramirez,Cliente_383,Normal
9624,3401,4312,inspeccion avanzada de chequeo y balanceo y verificacion completa.,Finalizado,2026-03-06 00:00:00,2026-03-09 00:00:00,2913,Entregado,Honda,MT-07,Jose Ramirez,Cliente_468,Normal
9625,4993,5047,inspeccion avanzada de velocidad y chip por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,5385,Entregado,Italika,GSX-R750,Carlos Mendoza,Cliente_040,En Riesgo
9626,3697,3606,diagnostico y reparacion de filtro de aire y filtro de aire con pruebas posteriores.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,1077,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_299,Normal
9627,4351,3126,optimizacion del sistema centralita y centralita segun solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,5873,Cliente informado,Suzuki,XR150L,Jose Ramirez,Cliente_316,Normal
9628,1211,113,correccion especializada de sensores y motor de arranque debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-21 00:00:00,1741,Cliente informado,Kawasaki,MT-07,Carlos Mendoza,Cliente_313,Normal
9629,3847,4307,servicio integral para filtro de aire y niveles por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-31 00:00:00,3888,Entregado,AKT,GN125,Carlos Mendoza,Cliente_001,VIP
9630,4068,1264,instalacion y calibracion de pintura y potencia segun solicitud del cliente.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,6088,Cliente informado,Italika,CB190R,Carlos Mendoza,Cliente_224,Normal
9631,4155,3460,instalacion y calibracion de revision y filtro de aire incluyendo ajuste final.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,1570,Cliente informado,Suzuki,NKD 125,Jose Ramirez,Cliente_330,Normal
9632,4780,5251,correccion especializada de distribucion y embrague segun solicitud del cliente.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,3858,Cliente informado,Bajaj,Boxer 150,Carlos Mendoza,Cliente_227,Normal
9633,886,12,servicio integral para bateria y sistema electrico y verificacion completa.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,1169,Entregado,TVS,Boxer 150,Carlos Mendoza,Cliente_199,Normal
9634,1006,4633,servicio integral para niveles y cambio de aceite y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-15 00:00:00,956,Entregado,Yamaha,Gixxer 250,Jose Ramirez,Cliente_257,Normal
9635,1285,4779,ajuste tecnico de cableado y sistema electrico y verificacion completa.,Finalizado,2026-03-02 00:00:00,2026-02-20 00:00:00,3587,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_296,Normal
9636,2769,2169,mantenimiento preventivo en polarizado y pintura y verificacion completa.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,5321,Entregado,KTM,GSX-R750,Jose Ramirez,Cliente_403,Normal
9637,900,3754,servicio integral para transmision y eje y verificacion completa.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,1329,Entregado,AKT,Boxer 150,Carlos Mendoza,Cliente_360,Normal
9638,1028,905,optimizacion del sistema pistones y amortiguadores con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-23 00:00:00,2387,Entregado,TVS,Gixxer 250,Jose Ramirez,Cliente_353,Normal
9639,3615,2346,diagnostico y reparacion de diagnostico y escaneo con pruebas posteriores.,Finalizado,2026-03-20 00:00:00,2026-03-21 00:00:00,6161,Entregado,AKT,CB190R,Jose Ramirez,Cliente_066,En Riesgo
9640,135,606,correccion especializada de fallo electrico y bateria y verificacion completa.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,3148,Entregado,Yamaha,Z650,Jose Ramirez,Cliente_015,VIP
9641,4545,405,ajuste tecnico de fallo electrico y sensores debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,3968,Entregado,Italika,Pulsar NS200,Carlos Mendoza,Cliente_253,Normal
9642,357,301,servicio integral para ruido y evaluacion con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,2275,Cliente informado,Bajaj,Ninja 400,Carlos Mendoza,Cliente_270,Normal
9643,3102,4494,optimizacion del sistema audio y cambio color por falla detectada.,Finalizado,2026-03-27 00:00:00,2026-03-30 00:00:00,2673,Cliente informado,KTM,GSX-R750,Carlos Mendoza,Cliente_038,En Riesgo
9644,10,4188,servicio integral para inspeccion y problema con pruebas posteriores.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,4757,Entregado,Kawasaki,XR150L,Carlos Mendoza,Cliente_339,Normal
9645,4780,5251,servicio integral para motor y embrague debido a desgaste.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,2098,Cliente informado,Suzuki,GN125,Carlos Mendoza,Cliente_474,Normal
9646,814,325,servicio integral para bujias y filtro de aceite y verificacion completa.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,1408,Entregado,Italika,Z650,Carlos Mendoza,Cliente_367,Normal
9647,4920,1858,correccion especializada de arbol de levas y culata incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,759,Entregado,Italika,CBR 600RR,Carlos Mendoza,Cliente_342,Normal
9648,1703,1339,optimizacion del sistema aleron y turbo incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-14 00:00:00,3295,Cliente informado,Honda,FT150,Carlos Mendoza,Cliente_467,Normal
9649,2787,2595,revision completa de cableado y bateria incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-17 00:00:00,1236,Entregado,Bajaj,CBR 600RR,Jose Ramirez,Cliente_284,Normal
9650,2848,4660,ajuste tecnico de pistones y diferencial con pruebas posteriores.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,4087,Cliente informado,KTM,RC 200,Carlos Mendoza,Cliente_429,Normal
9651,4551,37,instalacion y calibracion de bateria y centralita incluyendo ajuste final.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,3729,Cliente informado,Honda,MT-07,Carlos Mendoza,Cliente_369,Normal
9652,3174,3681,optimizacion del sistema modificacion y potencia con pruebas posteriores.,Finalizado,2026-03-05 00:00:00,2026-03-06 00:00:00,533,Entregado,Honda,Apache RTR 200,Jose Ramirez,Cliente_191,En Riesgo
9653,3754,4308,instalacion y calibracion de test y evaluacion para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,756,Cliente informado,Italika,Ninja 400,Jose Ramirez,Cliente_296,Normal
9654,1920,4634,inspeccion avanzada de revision general y evaluacion debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-14 00:00:00,6118,Entregado,Italika,MT-07,Jose Ramirez,Cliente_421,Normal
9655,4068,1264,revision completa de cableado y fallo electrico y verificacion completa.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,3640,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_219,Normal
9656,4471,257,servicio integral para filtro de aire y filtro de aire con pruebas posteriores.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,1676,Entregado,Italika,MT-07,Carlos Mendoza,Cliente_328,Normal
9657,1268,5173,optimizacion del sistema lubricacion y bujias segun solicitud del cliente.,Entregado,2026-03-24 00:00:00,2026-03-27 00:00:00,6179,Cliente informado,TVS,DM200,Jose Ramirez,Cliente_381,Normal
9658,4257,2124,diagnostico y reparacion de alternador y cableado para mejorar rendimiento.,Finalizado,2026-03-25 00:00:00,2026-03-15 00:00:00,5592,Cliente informado,Italika,Boxer 150,Jose Ramirez,Cliente_448,Normal
9659,4317,5047,correccion especializada de direccion y pistones para mejorar rendimiento.,Finalizado,2026-03-17 00:00:00,2026-03-18 00:00:00,3856,Cliente informado,Honda,NKD 125,Carlos Mendoza,Cliente_137,En Riesgo
9660,2851,2915,diagnostico y reparacion de problema y test por falla detectada.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,4922,Entregado,Suzuki,R15,Jose Ramirez,Cliente_341,Normal
9661,4257,465,correccion especializada de bujias y filtro de aceite por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,932,Entregado,Honda,NKD 125,Carlos Mendoza,Cliente_014,VIP
9662,3870,5192,mantenimiento preventivo en evaluacion y ruido por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,3115,Entregado,Bajaj,Ninja 400,Jose Ramirez,Cliente_214,Normal
9663,1808,4786,inspeccion avanzada de cableado y bateria segun solicitud del cliente.,Finalizado,2026-03-17 00:00:00,2026-03-20 00:00:00,4276,Cliente informado,Bajaj,Gixxer 250,Jose Ramirez,Cliente_334,Normal
9664,900,3754,servicio integral para transmision y eje y verificacion completa.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,1329,Entregado,AKT,Boxer 150,Carlos Mendoza,Cliente_327,Normal
9665,1809,1018,diagnostico y reparacion de arbol de levas y radiador con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,3354,Entregado,Suzuki,Ninja 400,Jose Ramirez,Cliente_391,Normal
9666,383,4981,inspeccion avanzada de chequeo y balanceo debido a desgaste.,Entregado,2026-03-23 00:00:00,2026-03-27 00:00:00,3134,Cliente informado,Honda,R15,Jose Ramirez,Cliente_396,Normal
9667,4276,4136,ajuste tecnico de luces y fallo electrico segun solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,2691,Cliente informado,KTM,Boxer 150,Jose Ramirez,Cliente_405,Normal
9668,3284,2324,instalacion y calibracion de evaluacion y evaluacion debido a desgaste.,Finalizado,2026-03-16 00:00:00,2026-03-17 00:00:00,4686,Cliente informado,Kawasaki,Z650,Carlos Mendoza,Cliente_425,Normal
9669,4160,110,revision completa de radiador y culata debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,6306,Cliente informado,Bajaj,XR150L,Carlos Mendoza,Cliente_032,En Riesgo
9670,3416,621,revision completa de bateria y alternador segun solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-29 00:00:00,5705,Cliente informado,Suzuki,NKD 125,Jose Ramirez,Cliente_093,En Riesgo
9671,1430,5059,instalacion y calibracion de centralita y bateria con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,3229,Cliente informado,Suzuki,FZ16,Jose Ramirez,Cliente_004,VIP
9672,3419,3398,optimizacion del sistema camara y performance para mejorar rendimiento.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,5970,Entregado,KTM,GSX-R750,Carlos Mendoza,Cliente_414,Normal
9673,1508,3606,optimizacion del sistema sonido y vinilado debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,4648,Entregado,Bajaj,Z650,Carlos Mendoza,Cliente_222,Normal
9674,2533,2190,optimizacion del sistema chequeo y problema incluyendo ajuste final.,Finalizado,2026-03-25 00:00:00,2026-03-29 00:00:00,5620,Entregado,Italika,Ninja 400,Jose Ramirez,Cliente_121,En Riesgo
9675,638,748,optimizacion del sistema encendido y cableado incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,6281,Cliente informado,Suzuki,NKD 125,Carlos Mendoza,Cliente_264,Normal
9676,4907,3096,mantenimiento preventivo en cambio de aceite y balanceo segun solicitud del cliente.,Finalizado,2026-03-20 00:00:00,2026-03-20 00:00:00,3516,Entregado,Honda,NKD 125,Jose Ramirez,Cliente_401,Normal
9677,2395,2543,correccion especializada de revision y revision y verificacion completa.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,2796,Entregado,TVS,MT-07,Carlos Mendoza,Cliente_257,Normal
9678,161,1051,diagnostico y reparacion de sistema electrico y centralita con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-28 00:00:00,3598,Cliente informado,Yamaha,RC 200,Jose Ramirez,Cliente_211,Normal
9679,4369,4843,servicio integral para kit aerodinamico y camara segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,5214,Cliente informado,AKT,GSX-R750,Jose Ramirez,Cliente_143,En Riesgo
9680,2407,1791,servicio integral para filtro de aceite y filtro de aceite segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,4730,Cliente informado,Yamaha,GSX-R750,Jose Ramirez,Cliente_321,Normal
